id,name,analyst,current_url,final_url,status_code,verdict,why,rss_feeds,ical_feeds,jsonld_events,sec_cik,suggested_action
60799,Motability,Joss Smyth,https://www.motabilityfoundation.org.uk/about-us/annual-reports-and-accounts/,https://www.motabilityfoundation.org.uk/about-us/annual-reports-and-accounts,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
1343,Motor Fuel Group,Daire Vint,https://www.motorfuelgroup.com/reports-publications/,https://www.motorfuelgroup.com/reports-publications/,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,,use-rss
1013,Motor Oil,Zoë Miller,https://www.moh.gr/investor-relations/regulatory-information-parent/stock-exchange-announcements/,https://www.moh.gr/investor-relations/regulatory-information-parent/stock-exchange-announcements/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
60803,Movida,Clemente Masferrer,https://ri.movida.com.br/en/investor-services/calendar-of-events/,https://ri.movida.com.br/en/investor-services/calendar-of-events/,200,calendar-page,calendar/results keywords present,0,0,1,,use-jsonld
3033,Multiversity,Ross Murray,https://multiversity.it/,https://multiversity.it/,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
64274,Murano Global Investments,Arturo Miquel,https://www.muranoinvestors.com/en/investors/events/,https://www.muranoinvestors.com/en/investors/events/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001988776,use-sec
60839,Muthoot Finance,Umairah Huda Binti Mohamad Asri,https://www.muthootfinance.com/investor-presentation,https://www.muthootfinance.com/investor-presentation,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,,use-rss
64484,NCB Financial Group Limited,Agustin Maza,https://www.myncb.com/Investor-Relations/Reports/Quarterly-Reports,https://www.ncbfinancialgrouplimited.com/,200,redirected-to-home,redirected to homepage,0,0,0,,replace-url
2194,NCR Voyix (NCR Corporation),Maria Luisa Torres,https://investor.ncrvoyix.com/events-and-presentations/events,,0,fetch-error,timeout,0,0,0,0000070866,use-sec
60964,NEPI Rockcastle,Mateshvaran Prabakaran,https://nepirockcastle.com/investors/financial-calendar/,https://nepirockcastle.com/investors/financial-calendar/,200,calendar-page,calendar/results keywords present,2,0,0,,use-rss
2065,NGL Energy,Oscar Carrasco,https://investors.nglenergypartners.com/press-releases,https://investors.nglenergypartners.com/press-releases,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
2074,NRG Energy,Matias Fauré,https://investors.nrg.com/nrg-presentations-and-webcasts,,0,fetch-error,timeout,0,0,0,0001013871,use-sec
61187,NVIDIA,Matias Fauré,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-fourth-quarter-and-fiscal-2026,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-fourth-quarter-and-fiscal-2026,200,thin-body,only 233 chars of visible text,1,0,0,0001045810,use-sec
2219,Nabors Industries,Tomas Pugin,https://investor.nabors.com/news,https://investor.nabors.com/news,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,0001163739,use-sec
60857,Nama Electricity Distribution Company,Liviyan Raj Kovindasamy,https://www.distribution.nama.om/financial-calendar,https://www.distribution.nama.om/financial-calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
60944,National Bank of Canada,Agustin Maza,https://www.nbc.ca/about-us/investors.html,https://www.nbc.ca/about-us/investors.html,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
60911,National Grid,Bryan McManus,https://www.nationalgrid.com/investors/events/event-calendar,https://www.nationalgrid.com/investors/events/event-calendar,200,calendar-page,calendar/results keywords present,0,0,0,0001004315,use-sec
60894,National Rural Utilities Cooperative Finance,Agustin Maza,https://www.nrucfc.coop/content/nrucfc/en/investor-relations/events-presentations.html,https://www.nrucfc.coop/content/nrucfc/en/investor-relations/events-presentations.html,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
60927,Nationwide Building Society,Mark Joseph,https://www.nationwide.co.uk/investor-relations/,https://www.nationwide.co.uk/investor-relations/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
60932,Natura Cosmeticos,Gisela Pollanco,https://ri.natura.com.br/en/investor-information/events-calendar/,https://ri.natura.com.br/en/investor-information/events-calendar/,200,calendar-page,calendar/results keywords present,0,0,1,,use-jsonld
60936,Natwest,Liviyan Raj Kovindasamy,https://investors.natwestgroup.com/results-centre,https://investors.natwestgroup.com/results-centre,200,calendar-page,calendar/results keywords present,0,0,0,0000844150,use-sec
60937,Naver Corporation,Muhammad Azrul Mokhtar,https://www.navercorp.com/investment/earnings,https://www.navercorp.com/investment/earnings,0,fetch-error,Error: Page.goto: net::ERR_EMPTY_RESPONSE at https://www.navercorp.com/investment/earni,0,0,0,,replace-url
1650,Navient,Mati Ossandon,https://www.navient.com/investors/events-and-presentations/,https://www.navient.com/investors/events-and-presentations/,200,calendar-page,calendar/results keywords present,0,0,0,0001593538,use-sec
999,Nemak,Ignacio Zamorano,https://investors.nemak.com/noticias/comunicados_prensa,https://investors.nemak.com/noticias/comunicados_prensa,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
5349,Neopharmed Gentili,Neil McShane,https://neogen.it/it/investor-relations/comunicati-stampa/,https://neogen.it/it/investor-relations/comunicati-stampa/,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,,use-rss
60973,Nestle,Peter Megarity,https://www.nestle.com/investors/events,https://www.nestle.com/investors/events,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
68476,New Development Bank,Shi Man Fong,https://www.ndb.int/news-events/,https://www.ndb.int/news-events/,200,non-ir-page,no IR/calendar signals,2,0,1,,use-jsonld
2378,New Fortress Energy,Mati Ossandon,https://ir.newfortressenergy.com/events-and-presentations,,0,fetch-error,timeout,0,0,0,0001749723,use-sec
57074,New Immo Holdings,Joss Smyth,https://www.newimmoholding.com/en/press-releases-news,https://www.newimmoholding.com/en/press-releases-news,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
60993,New Mexico City International Airport,Martina Pino,https://www.aicm.com.mx/en,https://www.aicm.com.mx/en-aicm-se-invierten-7-mil-millones-de-pesos-en-mantenimiento-y-rehabilitacion-de-sus-espacios/04-10-2022,200,non-ir-page,no IR/calendar signals,1,0,0,,use-rss
60999,New York Life Insurance,Cata Rifo,https://www.newyorklife.com/about/financial-information,https://www.newyorklife.com/about/financial-information,403,thin-body,only 240 chars of visible text,0,0,0,,js-render-required
2188,Newell Brands,Gisela Pollanco,https://ir.newellbrands.com/events-and-presentations,,0,fetch-error,timeout,0,0,0,0000814453,use-sec
61018,Nexa Resources,Ibrahim Dughman,https://ri.nexaresources.com/investor-services/calendar-events/,https://ri.nexaresources.com/investor-services/calendar-events/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,1,0001713930,use-sec
803,Nexans,Michael Clark,https://www.nexans.com/finance/agenda/,https://www.nexans.com/finance/agenda/,200,non-ir-page,no IR/calendar signals,1,0,1,,use-jsonld
1278,Nexi (Payments),Joss Smyth,https://www.nexigroup.com/content/dam/corp/downloads/investors/financial-press-releases/2026/2026-01-21-pr-cs-2026-financial-calendar-calendario-finanziario.pdf,https://www.nexigroup.com/content/dam/corp/downloads/investors/financial-press-releases/2026/2026-01-21-pr-cs-2026-financial-calendar-calendario-finanziario.pdf,0,fetch-error,Error: Page.goto: net::ERR_ABORTED at https://www.nexigroup.com/content/dam/corp/downlo,0,0,0,,replace-url
1963,Nexstar Media Group,Rodrigo Maass,https://www.nexstar.tv/events-and-presentations/,https://www.nexstar.tv/events-and-presentations/,200,calendar-page,calendar/results keywords present,1,0,1,0001142417,use-sec
61065,NiSource,Martina Pino,https://investors.nisource.com/events-and-presentations/default.aspx,https://investors.nisource.com/events-and-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0001111711,use-sec
54772,Nimlas,Zoë Miller,https://www.nimlasgroup.com/reports-presentations,https://www.nimlasgroup.com/reports-presentations,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
2066,Nine Energy Service,Anais Ruz,https://investor.nineenergyservice.com/press-releases/2026,https://investor.nineenergyservice.com/press-releases/2026,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,0001532286,use-sec
1018,Nomad Foods,Bryan McManus,https://www.nomadfoods.com/investors/quarterly-results/?filterargs=ZmlsdGVyYXJnc1tvcmRlcl09ZGVzYyZmaWx0ZXJhcmdzW2Rvd25sb2FkYWJsZV9idWNrZXRfaWRzXT0xNTcmZmlsdGVyYXJnc1twYWdlXT0xJg==,https://www.nomadfoods.com/investors/quarterly-results/?filterargs=ZmlsdGVyYXJnc1tvcmRlcl09ZGVzYyZmaWx0ZXJhcmdzW2Rvd25sb2FkYWJsZV9idWNrZXRfaWRzXT0xNTcmZmlsdGVyYXJnc1twYWdlXT0xJg==,200,ir-page-no-calendar,IR content but no calendar keywords,2,0,0,0001651717,use-sec
61084,Norddeutsche Landesbank,Mark Joseph,https://www.bremer-landesbank.de/,https://www.bremer-landesbank.de/,502,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
61085,Nordea Bank,Ummu Aiman binti Mohd Thani,https://www.nordea.com/en/investors/financial-calendar,https://www.nordea.com/en/investors/financial-calendar,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,,use-rss
61035,Nordic Investment Bank,Preveena Nantha Kumar,https://www.nib.int/calendar,https://www.nib.int/calendar,200,non-ir-page,no IR/calendar signals,1,0,0,,use-rss
2729,Northern Oil & Gas,Ibrahim Dughman,https://noginc.com/investor-relations/investor-news/default.aspx,https://noginc.com/investor-relations/investor-news/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001104485,use-sec
61126,Northwestern Mutual,Maria Luisa Torres,https://www.northwesternmutual.com/investor-relations/,https://www.northwesternmutual.com/investor-relations/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
61138,Novartis Finance,Christina Rankin,https://www.novartis.com/investors/event-calendar,https://www.novartis.com/investors/event-calendar,200,calendar-page,calendar/results keywords present,0,0,1,,use-jsonld
1816,Novelis,Agustin Maza,https://investors.novelis.com/news-events/ir-calendar,https://investors.novelis.com/news-events/ir-calendar,200,calendar-page,calendar/results keywords present,1,0,0,,use-rss
61142,Novo Nordisk,Peter Megarity,https://www.novonordisk.com/investors/financial-results.html,https://www.novonordisk.com/investors/financial-results.html,200,calendar-page,calendar/results keywords present,0,0,0,0000353278,use-sec
984,O-I Glass,Vicente Sánchez,https://investors.o-i.com/events-and-presentations/default.aspx,https://investors.o-i.com/events-and-presentations/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
61361,OCBC,Sharusree Nandakumar,https://www.ocbc.com/group/investors/financials.page?,https://www.ocbc.com/group/investors/financials.page?,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1230,OCI,Daire Vint,https://oci-global.com/shareholder-center/financial-calendar/,https://oci-global.com/shareholder-center/financial-calendar/,200,calendar-page,calendar/results keywords present,2,0,0,,use-rss
61230,OCP Group,Kartigeiswary Deva Kumar,https://www.ocpgroup.ma/en/investors/financial-results,https://www.ocpgroup.ma/en/investors/financial-results,403,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
53123,OEG Energy Group,Bryan McManus,https://investors.oeg.group/,https://investors.oeg.group/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
61350,OTP Bank,Kartigeiswary Deva Kumar,https://www.otpbank.hu/portal/hu/ir-penzugyi-naptar,https://www.otpbank.hu/portal/hu/ir-penzugyi-naptar,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
61352,OTP Mortgage Bank,Mark Joseph,https://www.otpbank.hu/portal/hu/ir/kozlemenyek/2026,https://www.otpbank.hu/portal/hu/ir/kozlemenyek/2026,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
1729,OVH,Joss Smyth,https://corporate.ovhcloud.com/asia/investor-relations/financial-results/,https://corporate.ovhcloud.com/asia/investor-relations/financial-results/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1169,Ocado,Bryan McManus,https://www.ocadogroup.com/investors/financial-calendar,https://www.ocadogroup.com/investors/shareholder-centre/financial-calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
2992,Odido Netherlands (T-Mobile Netherlands),Michael Clark,https://www.odido.nl/investors/login-2/,https://www.odido.nl/investors/login-2/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
5854,Office Properties Income Trust,Ibrahim Dughman,https://www.opireit.com/investors/events-and-presentations/default.aspx,https://www.opireit.com/investors/events-and-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0001456772,use-sec
64786,Oi S.A.,Matias Fauré,https://ri.oi.com.br/en/investor-information/events-calendar/,https://ri.oi.com.br/en/investor-information/events-calendar/,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,1,,use-jsonld
2095,Olin Corporation,Martina Pino,https://olin.com/investors/events-presentations/,https://olin.com/investors/events-presentations/,200,calendar-page,calendar/results keywords present,3,0,1,0000074303,use-sec
61284,Oncor,Tomas Pugin,https://www.oncor.com/content/oncorwww/us/en/home/investors.html,https://www.oncor.com/content/oncorwww/us/en/home/investors.html,0,fetch-error,"TimeoutError: Page.goto: Timeout 20000ms exceeded.
Call log:
navigating to ""https://www.oncor.",0,0,0,,replace-url
61289,Oneok Partners,Anais Ruz,https://ir.oneok.com/financial-information/financial-reports/2026,https://ir.oneok.com/financial-information/financial-reports/2026,200,ir-page-no-calendar,IR content but no calendar keywords,0,1,0,,use-ical
2093,Onity Group,Cata Rifo,https://shareholders.onitygroup.com/events-and-presentations,,0,fetch-error,timeout,0,0,0,0000873860,use-sec
52668,Opella,Peter Megarity,https://www.opella.com/en/investors,https://www.opella.com/en/investors,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1216,Optimum Communications,Arturo Miquel,https://investors.alticeusa.com/,,0,fetch-error,timeout,0,0,0,0001702780,use-sec
3039,Option Care Health,Martina Pino,https://investors.optioncarehealth.com/events-and-presentations/upcoming-events,,0,fetch-error,timeout,0,0,0,0001014739,use-sec
61310,Oracle Corporation,Arturo Miquel,https://investor.oracle.com/home/default.aspx,https://investor.oracle.com/home/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001341439,use-sec
2852,Organon,Agustin Maza,https://www.organon.com/investor-relations/events-and-presentations/,https://www.organon.com/investor-relations/events-and-presentations/,200,calendar-page,calendar/results keywords present,0,0,1,,use-jsonld
2102,Outfront Media,Clemente Masferrer,https://investor.outfront.com/events-and-presentations/default.aspx,https://investor.outfront.com/events-and-presentations/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001579877,use-sec
61374,P3 Logistic Parks,Muhammad Azib Bin Ahmad,https://www.p3parks.com/investors/financial-news,https://www.p3parks.com/investors/financial-news,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
2725,PEMEX,Clemente Masferrer,https://www.pemex.com/en/investors/financial-information/financial-calendar/Paginas/default.aspx,https://www.pemex.com/en/investors/financial-information/financial-calendar/Paginas/default.aspx,502,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
